kda,most_played_role,winrate,avg_creeps_per_min,avg_gold_per_min,username,rank_lp
6.5/5.2/5.8,Top,Wins: 115 (56.7%),7.220000000000001,459.82,Srtty#alynn,Challenger 911 LP
9.7/6.3/9.2,Jungler,Wins: 65 (66.0%),6.28,517.76,Eventual vîctory#NA1,GrandMaster 434 LP
7.0/5.4/8.3,Mid,Wins: 83 (66.7%),7.1,450.6,Spica#001,Challenger 844 LP
6.4/6.4/6.9,Mid,Wins: 186 (55.2%),7.24,439.80000000000007,Komari#TTV,Challenger 941 LP
4.9/4.3/6.7,Mid,Wins: 112 (55.2%),7.640000000000001,439.91999999999996,ERK#VEX,GrandMaster 435 LP
7.7/5.6/6.3,AD Carry,Wins: 128 (56.6%),8.979999999999999,507.84000000000003,Shogo#Shog,Challenger 561 LP
6.4/5.3/6.5,AD Carry,Wins: 89 (54.9%),8.200000000000001,467.7,Draven baka#baka,GrandMaster 386 LP
3.1/4.8/12.5,Support,Wins: 224 (52.0%),1.0,309.73999999999995,DUMDUM#OBLOC,Challenger 771 LP
5.3/4.8/5.1,Top,Wins: 194 (55.0%),6.9799999999999995,414.5400000000001,没有情绪#007,GrandMaster 532 LP
5.5/4.7/5.7,Top,Wins: 88 (58.7%),7.659999999999999,441.05999999999995,Cozy#0122,Challenger 565 LP
5.4/4.7/5.6,Top,Wins: 66 (58.4%),8.16,464.86,Tenacity#NA1,GrandMaster 332 LP
6.4/4.8/9.8,Jungler,Wins: 157 (57.1%),6.359999999999999,440.53999999999996,Icelandic Hero#ice,Challenger 863 LP
7.3/3.3/8.1,Jungler,Wins: 203 (54.1%),6.660000000000001,439.91999999999996,Will#NA12,Challenger 869 LP
5.9/4.1/6.0,Mid,Wins: 156 (57.1%),3.9599999999999995,622.46,Scibbles#Mac,Challenger 684 LP
10.6/4.4/6.6,Jungler,Wins: 101 (69.7%),7.42,504.4,Sheiden3#NA1,Challenger 1321 LP
6.6/4.2/8.4,Jungler,Wins: 143 (58.1%),6.82,461.62,chocolate rain#LFG,Challenger 811 LP
7.5/6.0/7.5,AD Carry,Wins: 145 (57.3%),7.5,470.23999999999995,Seishiro Nagi#2002,Challenger 424 LP
6.1/4.3/7.6,AD Carry,Wins: 162 (56.6%),8.08,469.76000000000005,Sophist Sage#0409,Challenger 875 LP
6.6/4.5/8.0,AD Carry,Wins: 99 (63.1%),8.12,459.7799999999999,波士顿第一深情#1117,Challenger 754 LP
8.0/6.9/7.8,AD Carry,Wins: 68 (50.4%),6.779999999999999,407.48,o12o#NA1,Master 57 LP
7.2/5.6/7.2,Mid,Wins: 44 (62.9%),7.659999999999999,500.43999999999994,the pob#NA1,Master 323 LP
6.2/4.8/7.4,Jungler,Wins: 132 (51.2%),5.54,438.82000000000005,Vexy#ASVC,Master 138 LP
4.3/3.0/10.0,Jungler,Wins: 25 (59.5%),5.62,362.5,LeaningTable#123,Diamond I 99 LP
5.2/4.3/6.1,Mid,Wins: 122 (55.7%),7.26,407.06000000000006,Hlde On Bush#KRR,GrandMaster 438 LP
5.3/5.9/7.0,Mid,Wins: 404 (50.9%),6.480000000000001,399.46000000000004,Scaling is OP#NA1,GrandMaster 432 LP
4.1/6.2/12.8,Support,Wins: 66 (50.0%),2.08,436.68,shizumui#NA1,Master 19 LP
3.2/5.8/10.7,Support,Wins: 305 (49.0%),2.0,316.15999999999997,whiteman enjoyer#2222,Master 64 LP
1.8/4.9/13.7,Support,Wins: 62 (56.9%),2.24,351.90000000000003,wreckstar27#pix,Master 146 LP
6.6/4.7/7.2,Mid,Wins: 263 (51.4%),6.8,422.98,NIKJOJO#123,Master 410 LP
6.5/4.9/4.7,Top,Wins: 83 (56.5%),7.26,445.35999999999996,Son Chaeyoung#2wice,GrandMaster 229 LP
3.8/5.0/8.7,Top,Wins: 131 (56.0%),3.7499999999999996,296.90000000000003,Paklaiton#NA1,Challenger 640 LP
7.0/5.4/8.3,Mid,Wins: 83 (66.7%),7.1,450.6,Spica#001,Challenger 844 LP
8.3/4.4/7.7,Jungler,Wins: 122 (56.0%),6.08,443.5799999999999,Miky2#mike,Challenger 427 LP
6.0/4.2/5.6,Mid,Wins: 46 (68.7%),8.179999999999998,455.96000000000004,qwerty1 qwerty2#art,GrandMaster 170 LP
6.4/6.4/6.9,Mid,Wins: 186 (55.2%),7.24,439.80000000000007,Komari#TTV,Challenger 941 LP
6.2/6.0/7.0,Mid,Wins: 183 (53.6%),5.699999999999999,515.96,Reveall#7469,Challenger 620 LP
8.7/5.7/8.3,AD Carry,Wins: 39 (66.1%),6.859999999999999,471.25999999999993,Sashimee#Soosh,Master 249 LP
2.1/5.1/12.8,Support,Wins: 162 (53.5%),5.24,392.46,Capta1n Peace#GGs,Challenger 447 LP
1.9/6.3/12.1,Support,Wins: 108 (52.7%),2.08,303.2,Ingvar#NA1,GrandMaster 251 LP
5.5/4.0/8.6,AD Carry,Wins: 30 (65.2%),5.300000000000001,621.4,Spiralclawz#NA1,Master 87 LP
5.3/4.2/4.7,Top,Wins: 115 (53.3%),6.9,442.86,Jexorx#twtv,Master 233 LP
5.1/4.6/9.9,Support,Wins: 98 (57.3%),5.380000000000001,404.48,Saknom#4FUN,Master 208 LP
6.9/4.6/8.6,Jungler,Wins: 62 (57.9%),6.5600000000000005,431.52,Loyazz#fksnm,GrandMaster 365 LP
7.2/5.6/7.2,Mid,Wins: 44 (62.9%),7.659999999999999,500.43999999999994,the pob#NA1,Master 323 LP
7.5/4.6/6.8,Mid,Wins: 185 (52.1%),7.5600000000000005,460.48,Likable#NA1,Challenger 386 LP
3.3/5.7/12.1,Support,Wins: 194 (53.3%),2.4,332.71999999999997,Affinity#8888,Challenger 553 LP
4.9/4.4/6.4,Mid,Wins: 95 (54.3%),7.659999999999999,450.3,tsunting#0609,Master 306 LP
3.2/5.3/12.2,Support,Wins: 213 (52.7%),1.6600000000000001,332.23999999999995,Protos#Colin,GrandMaster 442 LP
3.0/3.4/13.3,Support,Wins: 39 (78.0%),4.075,343.15,calamity of god#NA1,Master 135 LP
5.5/4.7/5.7,Top,Wins: 88 (58.7%),7.659999999999999,441.05999999999995,Cozy#0122,Challenger 565 LP
7.6/3.7/5.4,Top,Wins: 81 (73.0%),8.0,472.62,support come top#NA2,Challenger 1104 LP
10.6/4.4/6.6,Jungler,Wins: 101 (69.7%),7.42,504.4,Sheiden3#NA1,Challenger 1321 LP
7.8/4.6/6.6,Jungler,Wins: 122 (58.1%),7.3,475.1,不帮就送#0888,Challenger 707 LP
6.4/6.4/6.9,Mid,Wins: 186 (55.2%),7.24,439.80000000000007,Komari#TTV,Challenger 941 LP
7.5/4.2/6.3,Mid,Wins: 196 (62.2%),7.839999999999999,460.78000000000003,Dusk to Dawn#god,Challenger 1005 LP
6.5/5.3/9.7,AD Carry,Wins: 178 (59.9%),7.76,471.6,Sushee#NA1,Challenger 1472 LP
6.4/8.2/10.0,AD Carry,Wins: 160 (54.2%),6.82,455.32,Fatihcan#1515,Challenger 642 LP
2.1/5.1/12.8,Support,Wins: 162 (53.5%),5.24,392.46,Capta1n Peace#GGs,Challenger 447 LP
2.6/4.2/13.9,Support,Wins: 201 (55.5%),0.9199999999999999,290.62,VULCAN#5125,Challenger 1269 LP
3.2/4.5/8.7,Top,Wins: 73 (58.4%),6.12,382.06,Topo#NA1,GrandMaster 398 LP
5.3/4.8/5.1,Top,Wins: 194 (55.0%),6.9799999999999995,414.5400000000001,没有情绪#007,GrandMaster 532 LP
6.2/5.0/9.2,Jungler,Wins: 135 (49.8%),5.220000000000001,400.4,ChairmanNetero#NA1,GrandMaster 179 LP
7.0/5.4/8.3,Mid,Wins: 83 (66.7%),7.1,450.6,Spica#001,Challenger 844 LP
6.3/4.6/7.4,Mid,Wins: 134 (52.8%),7.760000000000001,443.5,young#0000,Challenger 347 LP
7.1/4.7/7.3,Mid,Wins: 111 (61.3%),7.540000000000001,471.2,小山丘#6572,GrandMaster 598 LP
6.6/4.5/8.0,AD Carry,Wins: 99 (63.1%),8.12,459.7799999999999,波士顿第一深情#1117,Challenger 754 LP
8.3/7.5/8.8,AD Carry,Wins: 78 (64.7%),6.9399999999999995,454.12,CORPSE#KING,Master 80 LP
2.2/5.0/15.3,Support,Wins: 53 (73.6%),1.06,314.78000000000003,Nerfing#0001,GrandMaster 528 LP
6.2/4.2/6.0,AD Carry,Wins: 133 (55.9%),8.440000000000001,461.46000000000004,SageWabe#Sage,GrandMaster 620 LP
7.2/4.0/5.4,Top,Wins: 59 (56.2%),6.366666666666667,376.4666666666667,PWDL MPREG783712#mpreg,Master 63 LP
6.7/5.6/6.0,Top,Wins: 49 (57.0%),6.279999999999999,461.17999999999995,Deadshot#YMZ,Master 81 LP
6.0/5.1/8.5,Jungler,Wins: 177 (50.0%),6.280000000000001,416.7,Mihsah#NA1,Master 0 LP
6.9/5.0/9.5,Jungler,Wins: 163 (53.8%),6.1,428.35999999999996,Fãtëdº#6653,GrandMaster 325 LP
7.2/5.6/7.2,Mid,Wins: 44 (62.9%),7.659999999999999,500.43999999999994,the pob#NA1,Master 323 LP
5.1/4.6/9.9,Support,Wins: 98 (57.3%),5.380000000000001,404.48,Saknom#4FUN,Master 208 LP
7.0/5.0/7.2,AD Carry,Wins: 122 (52.6%),6.9,433.4,XinNianXingDaYun#NA1,GrandMaster 172 LP
5.5/4.0/8.6,AD Carry,Wins: 30 (65.2%),5.300000000000001,621.4,Spiralclawz#NA1,Master 87 LP
2.3/4.0/15.0,Support,Wins: 69 (60.0%),0.9800000000000001,315.76,RHINOOOOOOOOOOOO#NA1,Master 282 LP
6.9/4.5/9.2,AD Carry,Wins: 162 (57.4%),3.9200000000000004,379.78,Viggy#V1g,GrandMaster 531 LP
5.4/4.7/5.6,Top,Wins: 66 (58.4%),8.16,464.86,Tenacity#NA1,GrandMaster 332 LP
7.8/4.6/6.6,Jungler,Wins: 122 (58.1%),7.3,475.1,不帮就送#0888,Challenger 707 LP
7.5/4.2/6.3,Mid,Wins: 196 (62.2%),7.839999999999999,460.78000000000003,Dusk to Dawn#god,Challenger 1005 LP
10.6/4.4/6.6,Jungler,Wins: 101 (69.7%),7.42,504.4,Sheiden3#NA1,Challenger 1321 LP
6.3/4.6/7.4,Mid,Wins: 134 (52.8%),7.760000000000001,443.5,young#0000,Challenger 347 LP
6.4/6.4/6.9,Mid,Wins: 186 (55.2%),7.24,439.80000000000007,Komari#TTV,Challenger 941 LP
6.1/4.3/7.6,AD Carry,Wins: 162 (56.6%),8.08,469.76000000000005,Sophist Sage#0409,Challenger 875 LP
7.7/5.6/6.3,AD Carry,Wins: 128 (56.6%),8.979999999999999,507.84000000000003,Shogo#Shog,Challenger 561 LP
2.6/4.2/13.9,Support,Wins: 201 (55.5%),0.9199999999999999,290.62,VULCAN#5125,Challenger 1269 LP
6.0/4.5/7.2,AD Carry,Wins: 131 (55.3%),6.18,436.56000000000006,Poofu#NA1,GrandMaster 509 LP
7.5/4.8/5.1,Top,Wins: 70 (69.3%),7.779999999999999,483.05999999999995,Wilson655#1576,Master 141 LP
6.5/5.7/5.3,Top,Wins: 85 (59.0%),7.76,479.1,Phymini#GOAT,GrandMaster 504 LP
6.4/4.5/7.2,Jungler,Wins: 121 (53.5%),6.319999999999999,394.34000000000003,lolfreak8902#1552,Master 69 LP
5.1/5.3/9.7,Jungler,Wins: 211 (50.1%),3.4599999999999995,326.5,ForgotToPot#NA1,GrandMaster 424 LP
5.3/6.0/7.2,Mid,Wins: 159 (52.5%),6.220000000000001,405.76,Senator Kova#NA1,GrandMaster 345 LP
7.1/5.1/7.1,AD Carry,Wins: 90 (56.6%),6.360000000000001,498.44000000000005,Vincent ADgap#NA1,GrandMaster 346 LP
6.6/4.2/6.6,AD Carry,Wins: 145 (57.5%),8.92,475.4799999999999,Doublelift#NA1,Challenger 1116 LP
7.3/3.7/7.2,AD Carry,Wins: 98 (68.5%),8.719999999999999,497.87999999999994,Tactical0#NA1,Challenger 1251 LP
3.0/5.3/13.3,Support,Wins: 145 (59.7%),1.2,310.9,TL Honda CoreJJ#1123,Challenger 1153 LP
1.8/4.9/13.7,Support,Wins: 62 (56.9%),2.24,351.90000000000003,wreckstar27#pix,Master 146 LP
5.3/5.9/6.0,Top,Wins: 161 (55.1%),6.459999999999999,384.98,AatREuS#Sante,Challenger 764 LP
3.8/5.0/8.7,Top,Wins: 131 (56.0%),3.7499999999999996,296.90000000000003,Paklaiton#NA1,Challenger 640 LP
7.2/6.2/8.6,Jungler,Wins: 181 (55.7%),6.180000000000001,434.88,UCI duong pro#NA1,Challenger 776 LP
7.0/5.4/8.3,Mid,Wins: 83 (66.7%),7.1,450.6,Spica#001,Challenger 844 LP
5.5/4.7/5.7,Top,Wins: 88 (58.7%),7.659999999999999,441.05999999999995,Cozy#0122,Challenger 565 LP
5.6/4.6/6.6,AD Carry,Wins: 105 (59.3%),7.7,442.32,우리집에성언냥이가살고있어요#클로버,GrandMaster 548 LP
8.7/6.1/7.0,AD Carry,Wins: 101 (54.9%),7.12,457.66,wegonebeok#ISTG,GrandMaster 475 LP
6.4/4.4/6.4,AD Carry,Wins: 206 (51.8%),7.1,425.68,fiction#gap,Challenger 410 LP
1.7/4.4/13.7,Support,Wins: 144 (56.3%),1.2,308.44,Hiccup1357#duck,Challenger 821 LP
3.2/5.4/12.0,Support,Wins: 183 (56.5%),2.0799999999999996,316.48,Fireball#Sleep,Challenger 908 LP
6.0/5.9/5.2,Top,Wins: 172 (54.3%),6.5,416.18,Tom Joad#WRATH,Master 245 LP
7.2/4.0/5.4,Top,Wins: 59 (56.2%),6.366666666666667,376.4666666666667,PWDL MPREG783712#mpreg,Master 63 LP
6.5/5.7/8.4,Jungler,Wins: 80 (49.4%),5.639999999999999,401.59999999999997,blank#lost,GrandMaster 205 LP
6.0/5.1/8.5,Jungler,Wins: 177 (50.0%),6.280000000000001,416.7,Mihsah#NA1,Master 0 LP
5.3/5.9/7.0,Mid,Wins: 404 (50.9%),6.480000000000001,399.46000000000004,Scaling is OP#NA1,GrandMaster 432 LP
7.2/5.6/7.2,Mid,Wins: 44 (62.9%),7.659999999999999,500.43999999999994,the pob#NA1,Master 323 LP
4.3/6.0/11.8,Support,Wins: 99 (55.9%),2.12,322.12,1tyler#NA 1,Master 104 LP
6.1/5.1/6.7,AD Carry,Wins: 250 (51.4%),6.8,420.32,TyChee#1437,GrandMaster 414 LP
3.4/3.9/14.9,Support,Wins: 24 (64.9%),4.3,330.4,kawaii neko#NA1,Master 6 LP
1.9/6.3/12.1,Support,Wins: 108 (52.7%),2.08,303.2,Ingvar#NA1,GrandMaster 251 LP
6.6/4.0/4.8,Top,Wins: 201 (55.1%),7.260000000000001,416.23999999999995,chickenmaxxer1#bean,Challenger 1014 LP
6.7/4.6/4.8,Top,Wins: 147 (58.8%),8.559999999999999,496.23999999999995,100 Batman#123,Challenger 1001 LP
10.6/4.4/6.6,Jungler,Wins: 101 (69.7%),7.42,504.4,Sheiden3#NA1,Challenger 1321 LP
7.5/5.1/7.8,Jungler,Wins: 172 (52.8%),7.279999999999999,453.75999999999993,Haru De Wanai#NA1,Challenger 593 LP
7.5/4.2/6.3,Mid,Wins: 196 (62.2%),7.839999999999999,460.78000000000003,Dusk to Dawn#god,Challenger 1005 LP
6.3/4.3/5.6,Mid,Wins: 102 (58.6%),8.260000000000002,476.68,WorldConquer#天下無双,GrandMaster 601 LP
4.8/4.3/10.9,AD Carry,Wins: 175 (58.1%),5.4399999999999995,403.98,Kurfyou#NA3,Challenger 1268 LP
6.5/5.3/9.7,AD Carry,Wins: 178 (59.9%),7.76,471.6,Sushee#NA1,Challenger 1472 LP
2.2/5.0/15.3,Support,Wins: 53 (73.6%),1.06,314.78000000000003,Nerfing#0001,GrandMaster 528 LP
2.6/4.2/13.9,Support,Wins: 201 (55.5%),0.9199999999999999,290.62,VULCAN#5125,Challenger 1269 LP
7.2/5.6/7.2,Mid,Wins: 44 (62.9%),7.659999999999999,500.43999999999994,the pob#NA1,Master 323 LP
5.8/5.1/5.8,Top,Wins: 67 (56.8%),6.42,476.9799999999999,BfVN KitoRı#159,Master 131 LP
8.6/4.3/8.0,Jungler,Wins: 53 (56.4%),2.88,682.8,Hubris#111,Master 93 LP
7.1/4.2/5.5,Jungler,Wins: 40 (59.7%),6.980000000000001,441.02,世界は残酷だ#tpyt,Master 80 LP
5.3/5.8/5.8,Mid,Wins: 148 (51.4%),7.1,411.08000000000004,Phasuo#NA1,Master 70 LP
7.1/5.4/6.9,AD Carry,Wins: 164 (48.4%),6.540000000000001,439.02,麦辣鸡翅#0302,Master 92 LP
3.9/4.7/8.2,AD Carry,Wins: 134 (60.1%),6.3,415.08000000000004,Bauxntack#4319,Master 456 LP
5.8/4.9/6.6,AD Carry,Wins: 94 (51.4%),7.220000000000001,434.5200000000001,Aizen#NA0,Diamond I 15 LP
4.3/6.2/11.1,Support,Wins: 83 (52.2%),3.0199999999999996,409.56000000000006,Intrinsically#quit,Master 19 LP
2.0/5.4/13.9,Support,Wins: 122 (52.4%),0.9800000000000001,284.52,SGB Asst Coach#NA1,Master 201 LP
5.5/4.5/5.6,Top,Wins: 98 (61.6%),7.659999999999999,447.76000000000005,Fudgecakey#5811,Challenger 895 LP
6.6/4.0/4.8,Top,Wins: 201 (55.1%),7.260000000000001,416.23999999999995,chickenmaxxer1#bean,Challenger 1014 LP
7.8/4.6/6.6,Jungler,Wins: 122 (58.1%),7.3,475.1,不帮就送#0888,Challenger 707 LP
8.0/4.7/8.2,Jungler,Wins: 189 (58.7%),7.4799999999999995,493.46000000000004,twtvMunchlaxLOL#poke,Challenger 1302 LP
5.3/5.9/6.0,Top,Wins: 161 (55.1%),6.459999999999999,384.98,AatREuS#Sante,Challenger 764 LP
7.6/3.7/5.4,Top,Wins: 81 (73.0%),8.0,472.62,support come top#NA2,Challenger 1104 LP
10.6/4.4/6.6,Jungler,Wins: 101 (69.7%),7.42,504.4,Sheiden3#NA1,Challenger 1321 LP
5.9/4.5/5.4,Top,Wins: 219 (57.8%),6.6,527.9799999999999,WanWanovo#Fiora,Challenger 917 LP
2.2/5.0/15.3,Support,Wins: 53 (73.6%),1.06,314.78000000000003,Nerfing#0001,GrandMaster 528 LP
5.1/5.3/10.0,Support,Wins: 304 (52.4%),3.1799999999999997,369.26000000000005,BlackChutney#NA2,Challenger 591 LP
6.4/5.4/4.7,Top,Wins: 113 (56.2%),7.6800000000000015,448.43999999999994,llawliet782#3444,Master 35 LP
5.1/5.6/4.8,Top,Wins: 59 (57.4%),7.8199999999999985,450.38,zzwhy#God,Master 246 LP
6.4/4.4/6.5,AD Carry,Wins: 145 (56.0%),8.419999999999998,485.18,tickle#brug,Challenger 659 LP
6.2/4.2/6.0,AD Carry,Wins: 133 (55.9%),8.440000000000001,461.46000000000004,SageWabe#Sage,GrandMaster 620 LP
7.0/5.8/6.2,Mid,Wins: 126 (54.3%),7.12,433.86,Meslo#206,GrandMaster 417 LP
6.5/4.9/7.1,Mid,Wins: 74 (55.6%),7.92,448.64000000000004,caimid2nguoi#NA0,Master 70 LP
7.0/4.8/7.5,Mid,Wins: 144 (51.2%),6.9799999999999995,481.74000000000007,小熊软糖#Cattt,Challenger 191 LP
6.4/4.0/7.1,AD Carry,Wins: 194 (56.7%),8.280000000000001,467.41999999999996,Cody Sun#Aura,Challenger 1298 LP
2.2/5.5/12.8,Support,Wins: 104 (58.4%),0.9799999999999999,289.14,Eliasey#00001,Challenger 590 LP
6.0/3.8/7.4,AD Carry,Wins: 102 (54.5%),6.860000000000001,439.05999999999995,Thehomelessbacon#ngl,Master 45 LP
3.7/3.7/5.6,Top,Wins: 103 (52.0%),6.94,394.66,Rexalis#Rex,Master 13 LP
4.8/3.3/4.5,Top,Wins: 114 (53.0%),6.5,337.40000000000003,chrisnam#NA1,Master 261 LP
7.9/4.4/9.4,Jungler,Wins: 207 (55.9%),7.0,467.7,ASTROBOY99#NA1,Challenger 1066 LP
8.9/6.6/5.9,Mid,Wins: 64 (54.2%),6.26,422.0,Eamran#TTV,Master 140 LP
5.6/4.8/9.9,Mid,Wins: 63 (60.0%),6.4,411.52,Sniper#NA5,Master 293 LP
6.1/4.8/6.9,Mid,Wins: 180 (52.5%),7.24,430.71999999999997,iybc9o2q#iybc9,GrandMaster 394 LP
7.0/6.0/7.3,AD Carry,Wins: 148 (51.9%),7.82,472.2,Runaway#Boom,Master 266 LP
5.3/4.3/8.2,AD Carry,Wins: 150 (52.8%),6.180000000000001,392.44,yomama0117#NA1,GrandMaster 318 LP
2.0/4.5/14.9,Support,Wins: 117 (58.6%),1.4200000000000002,295.32,UndraftedShayx#FRA69,Master 170 LP
2.2/4.8/13.0,Support,Wins: 160 (53.5%),0.82,288.71999999999997,Nukez#Pixel,Challenger 486 LP
4.3/4.9/6.2,Top,Wins: 125 (51.5%),6.840000000000001,420.02,Adminlól#NA1,Master 0 LP
6.2/5.3/6.5,Mid,Wins: 50 (47.6%),7.0200000000000005,441.34000000000003,Sheeni#NA1,Master 12 LP
5.1/5.3/9.7,Jungler,Wins: 211 (50.1%),3.4599999999999995,326.5,ForgotToPot#NA1,GrandMaster 424 LP
6.3/4.6/7.8,Jungler,Wins: 163 (53.8%),7.220000000000001,438.58000000000004,wenwin#wenny,GrandMaster 443 LP
7.7/6.1/6.7,Mid,Wins: 67 (55.0%),7.26,465.2200000000001,Fli#2830,Master 135 LP
8.1/4.9/5.2,Mid,Wins: 195 (49.4%),7.339999999999999,432.7,XiaoLaoBanToilet#CN1,Master 151 LP
6.9/5.5/7.6,Mid,Wins: 183 (52.5%),5.859999999999999,397.02,Gomiehomie#NA1,Master 0 LP
6.6/4.2/6.6,AD Carry,Wins: 145 (57.5%),8.92,475.4799999999999,Doublelift#NA1,Challenger 1116 LP
2.9/5.7/12.0,Support,Wins: 153 (53.3%),0.8400000000000001,302.38,TURKISHDELIGHT99#Koyas,GrandMaster 325 LP
4.6/7.1/11.2,Support,Wins: 183 (51.7%),1.02,306.41999999999996,Yüksekçi#NA1,GrandMaster 236 LP
5.8/5.1/5.8,Top,Wins: 67 (56.8%),6.42,476.9799999999999,BfVN KitoRı#159,Master 131 LP
6.9/5.2/4.5,Mid,Wins: 302 (51.4%),5.880000000000001,358.6,LoneSomeRanger#1v9,GrandMaster 441 LP
10.2/5.7/7.6,Jungler,Wins: 48 (64.0%),7.4,494.2,RETADASHEN#zzamn,Master 44 LP
5.8/4.1/8.2,Jungler,Wins: 262 (53.0%),6.7,422.68,alchemist#still,Challenger 711 LP
7.2/5.6/7.2,Mid,Wins: 44 (62.9%),7.659999999999999,500.43999999999994,the pob#NA1,Master 323 LP
4.1/5.1/11.0,Support,Wins: 126 (55.0%),0.9800000000000001,314.44,Zawale#nice,GrandMaster 536 LP
2.0/5.4/13.9,Support,Wins: 122 (52.4%),0.9800000000000001,284.52,SGB Asst Coach#NA1,Master 201 LP
9.0/4.4/6.3,AD Carry,Wins: 64 (72.4%),7.140000000000001,497.5400000000001,Kiqzend#9705,Diamond II 130 LP
2.3/5.1/14.3,Support,Wins: 111 (56.6%),1.12,323.1,Special Kay#NA1,GrandMaster 415 LP
1.6/5.2/16.0,Support,Wins: 64 (72.4%),0.9,303.44,Yu Jimin#CN1,Diamond II 130 LP
6.5/5.5/6.1,Top,Wins: 86 (59.7%),7.260000000000001,461.1,Maguyusi#NA1,Challenger 603 LP
6.5/4.9/4.7,Top,Wins: 83 (56.5%),7.26,445.35999999999996,Son Chaeyoung#2wice,GrandMaster 229 LP
9.5/4.3/7.6,Jungler,Wins: 83 (83.8%),5.14,522.7,LordFarquad#LORD,Master 183 LP
8.8/4.5/6.5,Jungler,Wins: 188 (55.8%),7.12,460.06000000000006,Sheiden#0001,Challenger 1018 LP
7.9/2.7/3.5,Mid,Wins: 43 (93.5%),8.033333333333333,493.4666666666667,geleegelee#NA1,Master 218 LP
6.2/5.8/7.4,Mid,Wins: 69 (53.9%),6.94,439.8,Kammr#swag,Master 137 LP
2.1/4.5/15.5,Support,Wins: 32 (71.1%),5.1,459.58000000000004,Boy Wonder#NA1,GrandMaster 279 LP
7.4/7.1/7.5,Jungler,Wins: 131 (51.4%),6.08,502.66,Wdym#coco,Master 74 LP
5.1/5.3/10.0,Support,Wins: 304 (52.4%),3.1799999999999997,369.26000000000005,BlackChutney#NA2,Challenger 591 LP
6.9/5.5/7.5,Jungler,Wins: 128 (48.5%),6.959999999999999,450.0400000000001,狂砍一条街#泰达米尔,GrandMaster 200 LP
6.2/4.9/6.7,Top,Wins: 117 (60.3%),7.42,441.2,CRIA DE IPANEMA#PIT,Challenger 806 LP
6.2/3.0/7.2,Top,Wins: 93 (66.4%),6.2,391.28000000000003,Sacrógrito#Sufu,Challenger 699 LP
5.9/6.3/10.4,Jungler,Wins: 370 (50.6%),4.9,408.21999999999997,randal#KR3,Challenger 446 LP
3.7/3.7/15.5,Jungler,Wins: 50 (69.4%),6.28,453.34,Guigas#Show,GrandMaster 399 LP
8.6/5.0/8.5,Jungler,Wins: 94 (64.1%),5.840000000000001,443.36,Sací Perêrê#BR1,Challenger 879 LP
7.7/5.3/7.2,Mid,Wins: 211 (55.8%),7.2,450.88,Zayco#Zayco,Challenger 1254 LP
8.6/5.8/8.9,AD Carry,Wins: 124 (58.5%),5.9799999999999995,479.21999999999997,ganjang2dong#5104,Challenger 822 LP
6.9/5.8/8.5,Jungler,Wins: 182 (54.7%),6.18,430.28000000000003,BELLINGHAM 05#dzn,GrandMaster 607 LP
9.0/5.1/6.4,Mid,Wins: 75 (68.2%),4.880000000000001,451.73999999999995,timeless#playb,GrandMaster 627 LP
4.7/4.2/12.2,Support,Wins: 170 (54.7%),1.2600000000000002,311.82000000000005,Atrasia#BR1,GrandMaster 455 LP
6.3/6.4/5.4,Top,Wins: 94 (56.2%),6.26,437.64,mimz#kek,Master 291 LP
5.8/4.5/4.0,Top,Wins: 95 (54.0%),7.9,470.02,Herobrine#MNCFT,Master 112 LP
8.4/4.6/8.2,Jungler,Wins: 38 (58.5%),6.859999999999999,502.25999999999993,ybsilver#Yep,Diamond I 92 LP
6.2/5.0/6.0,Top,Wins: 104 (56.2%),7.639999999999999,445.06000000000006,妳們不配擁有治療#zzz,GrandMaster 153 LP
7.2/5.6/7.2,Mid,Wins: 44 (62.9%),7.659999999999999,500.43999999999994,the pob#NA1,Master 323 LP
6.9/5.2/4.5,Mid,Wins: 302 (51.4%),5.880000000000001,358.6,LoneSomeRanger#1v9,GrandMaster 441 LP
5.6/4.2/8.0,Mid,Wins: 139 (51.5%),5.800000000000001,394.8,Yuune#NA1,Master 90 LP
2.3/4.4/13.8,Support,Wins: 84 (54.5%),2.6999999999999997,308.8666666666667,Kratos#7130,Diamond II 63 LP
2.3/5.0/13.1,Support,Wins: 97 (53.6%),2.04,301.9,DoubleSquare#NA1,Master 190 LP
4.9/6.4/9.9,Mid,Wins: 48 (52.8%),5.42,561.1800000000001,CarScar#NA1,Diamond I 66 LP
6.4/5.9/6.0,Mid,Wins: 79 (58.2%),7.539999999999999,415.9,SongAaron#NA1,GrandMaster 516 LP
4.6/4.9/5.1,Top,Wins: 133 (54.8%),6.82,396.68,YAO SHIESTY#NA1,GrandMaster 425 LP
7.9/4.4/9.4,Jungler,Wins: 207 (55.9%),7.0,467.7,ASTROBOY99#NA1,Challenger 1066 LP
7.2/6.2/8.6,Jungler,Wins: 181 (55.7%),6.180000000000001,434.88,UCI duong pro#NA1,Challenger 776 LP
5.8/3.9/7.1,Mid,Wins: 234 (52.5%),7.659999999999999,444.38,lyhea#NA1,GrandMaster 524 LP
4.7/4.4/5.3,Mid,Wins: 174 (58.8%),7.499999999999998,423.86,NPC#150ms,Challenger 753 LP
